taxonomic_order,species,PRIMARY_COM_NAME,genus,family,add.to,do.not.break,notes,needs.statement
660,Camptorhynchus_labradorius,Labrador Duck,Camptorhynchus,"Anatidae (Ducks, Geese, and Waterfowl)","Camptorhynchus_labradorius, Melanitta_perspicillata, Melanitta_fusca, Melanitta_deglandi, Melanitta_stejnegeri, Melanitta_nigra, Melanitta_americana",Melanitta,"He considered Labrador Duck to be sister group of scoters, but recommended caution because of numerous missing character states",yes
661,Somateria_fischeri,Spectacled Eider,Somateria,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
662,Somateria_spectabilis,King Eider,Somateria,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
664,Somateria_mollissima,Common Eider,Somateria,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
675,Histrionicus_histrionicus,Harlequin Duck,Histrionicus,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
676,Melanitta_perspicillata,Surf Scoter,Melanitta,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
677,Melanitta_fusca,Velvet Scoter,Melanitta,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
678,Melanitta_deglandi,White-winged Scoter,Melanitta,"Anatidae (Ducks, Geese, and Waterfowl)","Melanitta_fusca, Melanitta_deglandi, Melanitta_stejnegeri",,Recent splits,yes
679,Melanitta_stejnegeri,Stejneger's Scoter,Melanitta,"Anatidae (Ducks, Geese, and Waterfowl)","Melanitta_fusca, Melanitta_deglandi, Melanitta_stejnegeri",,Recent splits,yes
683,Melanitta_nigra,Common Scoter,Melanitta,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
684,Melanitta_americana,Black Scoter,Melanitta,"Anatidae (Ducks, Geese, and Waterfowl)","Melanitta_nigra, Melanitta_americana",,"Treated together, the Black (M. americana) and Common (M. nigra) scoters are sister to a clade containing the Surf Scoter (M. perspicillata) and White-winged Scoter (M. fusca) complex (Johnsgard 1965, Livezey 1995). For a century the Nearctic M. americana and Palearctic M. nigra have been treated either as conspecific or as allospecies",yes
688,Clangula_hyemalis,Long-tailed Duck,Clangula,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
689,Bucephala_albeola,Bufflehead,Bucephala,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
690,Bucephala_clangula,Common Goldeneye,Bucephala,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
695,Bucephala_islandica,Barrow's Goldeneye,Bucephala,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
698,Mergellus_albellus,Smew,Mergellus,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
700,Lophodytes_cucullatus,Hooded Merganser,Lophodytes,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
707,Mergus_australis,Auckland Islands Merganser,Mergus,"Anatidae (Ducks, Geese, and Waterfowl)",Mergus,,,yes
708,Mergus_merganser,Common Merganser,Mergus,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
715,Mergus_octosetaceus,Brazilian Merganser,Mergus,"Anatidae (Ducks, Geese, and Waterfowl)",Mergus,,,yes
716,Mergus_serrator,Red-breasted Merganser,Mergus,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
720,Mergus_squamatus,Scaly-sided Merganser,Mergus,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
722,Heteronetta_atricapilla,Black-headed Duck,Heteronetta,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
723,Nomonyx_dominicus,Masked Duck,Nomonyx,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
724,Oxyura_jamaicensis,Ruddy Duck,Oxyura,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
725,Oxyura_ferruginea,Andean Duck,Oxyura,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
729,Oxyura_leucocephala,White-headed Duck,Oxyura,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
731,Oxyura_maccoa,Maccoa Duck,Oxyura,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
732,Oxyura_vittata,Lake Duck,Oxyura,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
734,Oxyura_australis,Blue-billed Duck,Oxyura,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
735,Biziura_lobata,Musk Duck,Biziura,"Anatidae (Ducks, Geese, and Waterfowl)",,,,
741,Alectura_lathami,Australian Brushturkey,Alectura,Megapodiidae (Megapodes),,,,
744,Aepypodius_arfakianus,Wattled Brushturkey,Aepypodius,Megapodiidae (Megapodes),,,,
747,Aepypodius_bruijnii,Waigeo Brushturkey,Aepypodius,Megapodiidae (Megapodes),,,,
748,Talegalla_cuvieri,Red-billed Brushturkey,Talegalla,Megapodiidae (Megapodes),,,,
751,Talegalla_fuscirostris,Yellow-legged Brushturkey,Talegalla,Megapodiidae (Megapodes),,,,
756,Talegalla_jobiensis,Red-legged Brushturkey,Talegalla,Megapodiidae (Megapodes),,,,
760,Leipoa_ocellata,Malleefowl,Leipoa,Megapodiidae (Megapodes),,,,
761,Macrocephalon_maleo,Maleo,Macrocephalon,Megapodiidae (Megapodes),,,,
762,Eulipoa_wallacei,Moluccan Megapode,Eulipoa,Megapodiidae (Megapodes),,,,
763,Megapodius_pritchardii,Tongan Megapode,Megapodius,Megapodiidae (Megapodes),,,,
764,Megapodius_laperouse,Micronesian Megapode,Megapodius,Megapodiidae (Megapodes),,,,
767,Megapodius_nicobariensis,Nicobar Megapode,Megapodius,Megapodiidae (Megapodes),,,,
770,Megapodius_cumingii,Philippine Megapode,Megapodius,Megapodiidae (Megapodes),,,,
778,Megapodius_bernsteinii,Sula Megapode,Megapodius,Megapodiidae (Megapodes),,,,
779,Megapodius_tenimberensis,Tanimbar Megapode,Megapodius,Megapodiidae (Megapodes),,,,
780,Megapodius_freycinet,Dusky Megapode,Megapodius,Megapodiidae (Megapodes),,,,
788,Megapodius_geelvinkianus,Biak Megapode,Megapodius,Megapodiidae (Megapodes),,,,
789,Megapodius_eremita,Melanesian Megapode,Megapodius,Megapodiidae (Megapodes),,,,
790,Megapodius_layardi,Vanuatu Megapode,Megapodius,Megapodiidae (Megapodes),,,,
791,Megapodius_decollatus,New Guinea Megapode,Megapodius,Megapodiidae (Megapodes),,,,
792,Megapodius_reinwardt,Orange-footed Megapode,Megapodius,Megapodiidae (Megapodes),,,,
799,Ortalis_vetula,Plain Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
804,Ortalis_cinereiceps,Gray-headed Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
805,Ortalis_garrula,Chestnut-winged Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
806,Ortalis_ruficauda,Rufous-vented Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
809,Ortalis_erythroptera,Rufous-headed Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
810,Ortalis_wagleri,Rufous-bellied Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
811,Ortalis_poliocephala,West Mexican Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
812,Ortalis_canicollis,Chaco Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
815,Ortalis_leucogastra,White-bellied Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
816,Ortalis_columbiana,Colombian Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)","Ortalis_leucogastra, Ortalis_columbiana, Ortalis_guttata, Ortalis_araucuan, Ortalis_squamata, Ortalis_motmot, Ortalis_ruficeps, Ortalis_superciliaris",,I have identified what I believe would be considered the guttata group here,yes
817,Ortalis_guttata,Speckled Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
822,Ortalis_araucuan,East Brazilian Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)","Ortalis_leucogastra, Ortalis_columbiana, Ortalis_guttata, Ortalis_araucuan, Ortalis_squamata, Ortalis_motmot, Ortalis_ruficeps, Ortalis_superciliaris",,I have identified what I believe would be considered the guttata group here,yes
823,Ortalis_squamata,Scaled Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)","Ortalis_leucogastra, Ortalis_columbiana, Ortalis_guttata, Ortalis_araucuan, Ortalis_squamata, Ortalis_motmot, Ortalis_ruficeps, Ortalis_superciliaris",,I have identified what I believe would be considered the guttata group here,yes
824,Ortalis_motmot,Variable Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
825,Ortalis_ruficeps,Chestnut-headed Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)","Ortalis_motmot, Ortalis_superciliaris, Ortalis_ruficeps",,,yes
826,Ortalis_superciliaris,Buff-browed Chachalaca,Ortalis,"Cracidae (Guans, Chachalacas, and Curassows)","Ortalis_motmot, Ortalis_superciliaris, Ortalis_ruficeps",,,yes
828,Penelope_argyrotis,Band-tailed Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
832,Penelope_barbata,Bearded Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
833,Penelope_ortoni,Baudo Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)","Penelope_ortoni, Penelope_montagnii, Penelope_marail",,"BOW: Has been considered a race of P. montagnii, but ranges contiguous, with overlap in W Ecuador and possibly also in SW Colombia, but without any trace of intergradation; possibly closest to P. marail. Monotypic.",yes
834,Penelope_montagnii,Andean Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
840,Penelope_marail,Marail Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
843,Penelope_superciliaris,Rusty-margined Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
847,Penelope_dabbenei,Red-faced Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
848,Penelope_jacquacu,Spix's Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
855,Penelope_purpurascens,Crested Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
859,Penelope_perspicax,Cauca Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)","Penelope_jacquacu, Penelope_purpurascens, Penelope_perspicax, Penelope_albipennis, Penelope_obscura, Penelope_bridgesi",,BOW: Long considered a race of either P. jacquacu or P. purpurascens. Closely related to these two and also to P. albipennis and P. obscura.,yes
860,Penelope_albipennis,White-winged Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
861,Penelope_obscura,Dusky-legged Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
864,Penelope_bridgesi,Yungas Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)","Penelope_jacquacu, Penelope_purpurascens, Penelope_perspicax, Penelope_albipennis, Penelope_obscura, Penelope_bridgesi",,"BOW: Delacour and Amadon (5) documented size and plumage differences between bridgesi and obscura; however, it wasn't until 2018 that it was proposed bridgesi be elevated to full species status based upon its allopatric distribution",yes
865,Penelope_pileata,White-crested Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
866,Penelope_ochrogaster,Chestnut-bellied Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
867,Penelope_jacucaca,White-browed Guan,Penelope,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
869,Pipile_pipile,Trinidad Piping-Guan,Pipile,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
870,Pipile_cumanensis,Blue-throated Piping-Guan,Pipile,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
871,Pipile_grayi,White-throated Piping-Guan,Pipile,"Cracidae (Guans, Chachalacas, and Curassows)","Pipile_pipile, Pipile_grayi",,"Very closely related to the Trinidad Piping-Guan (Pipile pipile), and these two are more distantly related to the Red-throated Piping-Guan (Pipile cujubi) and Black-fronted Piping-Guan (Pipile jacutinga) ",yes
873,Pipile_cujubi,Red-throated Piping-Guan,Pipile,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
877,Pipile_jacutinga,Black-fronted Piping-Guan,Pipile,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
878,Aburria_aburri,Wattled Guan,Aburria,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
879,Chamaepetes_unicolor,Black Guan,Chamaepetes,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
880,Chamaepetes_goudotii,Sickle-winged Guan,Chamaepetes,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
886,Penelopina_nigra,Highland Guan,Penelopina,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
887,Oreophasis_derbianus,Horned Guan,Oreophasis,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
888,Nothocrax_urumutum,Nocturnal Curassow,Nothocrax,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
889,Mitu_tomentosum,Crestless Curassow,Mitu,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
890,Mitu_salvini,Salvin's Curassow,Mitu,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
891,Mitu_tuberosum,Razor-billed Curassow,Mitu,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
892,Mitu_mitu,Alagoas Curassow,Mitu,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
893,Pauxi_pauxi,Helmeted Curassow,Pauxi,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
896,Pauxi_koepckeae,Sira Curassow,Pauxi,"Cracidae (Guans, Chachalacas, and Curassows)",Pauxi,,Add at genus,yes
897,Pauxi_unicornis,Horned Curassow,Pauxi,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
898,Crax_rubra,Great Curassow,Crax,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
901,Crax_alberti,Blue-billed Curassow,Crax,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
902,Crax_daubentoni,Yellow-knobbed Curassow,Crax,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
903,Crax_alector,Black Curassow,Crax,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
906,Crax_globulosa,Wattled Curassow,Crax,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
907,Crax_fasciolata,Bare-faced Curassow,Crax,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
912,Crax_blumenbachii,Red-billed Curassow,Crax,"Cracidae (Guans, Chachalacas, and Curassows)",,,,
916,Numida_meleagris,Helmeted Guineafowl,Numida,Numididae (Guineafowl),,,,
929,Agelastes_meleagrides,White-breasted Guineafowl,Agelastes,Numididae (Guineafowl),,,,
930,Agelastes_niger,Black Guineafowl,Agelastes,Numididae (Guineafowl),,,,
931,Acryllium_vulturinum,Vulturine Guineafowl,Acryllium,Numididae (Guineafowl),,,,
932,Guttera_plumifera,Plumed Guineafowl,Guttera,Numididae (Guineafowl),,,,
935,Guttera_pucherani,Eastern Crested Guineafowl,Guttera,Numididae (Guineafowl),,,,
936,Guttera_verreauxi,Western Crested Guineafowl,Guttera,Numididae (Guineafowl),"Guttera_pucherani, Guttera_verreauxi, Guttera_edouardi",,Recent split,yes
939,Guttera_edouardi,Southern Crested Guineafowl,Guttera,Numididae (Guineafowl),"Guttera_pucherani, Guttera_verreauxi, Guttera_edouardi",,Recent split,yes
944,Ptilopachus_petrosus,Stone Partridge,Ptilopachus,Odontophoridae (New World Quail),,,,
947,Ptilopachus_nahani,Nahan's Partridge,Ptilopachus,Odontophoridae (New World Quail),,,,
948,Rhynchortyx_cinctus,Tawny-faced Quail,Rhynchortyx,Odontophoridae (New World Quail),,,,
952,Oreortyx_pictus,Mountain Quail,Oreortyx,Odontophoridae (New World Quail),,,,
953,Dendrortyx_leucophrys,Buffy-crowned Wood-Partridge,Dendrortyx,Odontophoridae (New World Quail),,,,
956,Dendrortyx_macroura,Long-tailed Wood-Partridge,Dendrortyx,Odontophoridae (New World Quail),,,,
963,Dendrortyx_barbatus,Bearded Wood-Partridge,Dendrortyx,Odontophoridae (New World Quail),,,,
964,Philortyx_fasciatus,Banded Quail,Philortyx,Odontophoridae (New World Quail),,,,
965,Colinus_virginianus,Northern Bobwhite,Colinus,Odontophoridae (New World Quail),,,,
991,Colinus_nigrogularis,Black-throated Bobwhite,Colinus,Odontophoridae (New World Quail),,,,
996,Colinus_cristatus,Crested Bobwhite,Colinus,Odontophoridae (New World Quail),,,,
1018,Callipepla_squamata,Scaled Quail,Callipepla,Odontophoridae (New World Quail),,,,
1024,Callipepla_douglasii,Elegant Quail,Callipepla,Odontophoridae (New World Quail),,,,
1031,Callipepla_californica,California Quail,Callipepla,Odontophoridae (New World Quail),,,,
1042,Callipepla_gambelii,Gambel's Quail,Callipepla,Odontophoridae (New World Quail),,,,
1051,Cyrtonyx_montezumae,Montezuma Quail,Cyrtonyx,Odontophoridae (New World Quail),,,,
1059,Cyrtonyx_ocellatus,Ocellated Quail,Cyrtonyx,Odontophoridae (New World Quail),,,,
1060,Dactylortyx_thoracicus,Singing Quail,Dactylortyx,Odontophoridae (New World Quail),,,,
1072,Odontophorus_gujanensis,Marbled Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1081,Odontophorus_capueira,Spot-winged Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1084,Odontophorus_melanotis,Black-eared Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1087,Odontophorus_atrifrons,Black-fronted Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1091,Odontophorus_erythrops,Rufous-fronted Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1094,Odontophorus_hyperythrus,Chestnut Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1095,Odontophorus_melanonotus,Dark-backed Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1096,Odontophorus_speciosus,Rufous-breasted Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1100,Odontophorus_dialeucos,Tacarcuna Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1101,Odontophorus_strophium,Gorgeted Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1102,Odontophorus_columbianus,Venezuelan Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1103,Odontophorus_leucolaemus,Black-breasted Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1104,Odontophorus_balliviani,Stripe-faced Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1105,Odontophorus_stellatus,Starred Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1106,Odontophorus_guttatus,Spotted Wood-Quail,Odontophorus,Odontophoridae (New World Quail),,,,
1110,Xenoperdix_udzungwensis,Udzungwa Partridge,Xenoperdix,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1113,Caloperdix_oculeus,Ferruginous Partridge,Caloperdix,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1117,Rollulus_rouloul,Crested Partridge,Rollulus,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1118,Melanoperdix_niger,Black Partridge,Melanoperdix,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1121,Arborophila_torqueola,Hill Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1127,Arborophila_rufipectus,Sichuan Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1128,Arborophila_mandellii,Chestnut-breasted Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila,,Add at genus,yes
1129,Arborophila_gingica,White-necklaced Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1132,Arborophila_rufogularis,Rufous-throated Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1139,Arborophila_rubrirostris,Red-billed Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila,,Add at genus,yes
1140,Arborophila_cambodiana,Chestnut-headed Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila,,Add at genus,yes
1145,Arborophila_ardens,Hainan Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1146,Arborophila_crudigularis,Taiwan Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1147,Arborophila_atrogularis,White-cheeked Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila,,Add at genus,yes
1148,Arborophila_brunneopectus,Bar-backed Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1152,Arborophila_davidi,Orange-necked Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila,,Add at genus,yes
1153,Arborophila_hyperythra,Red-breasted Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila,,Add at genus,yes
1156,Arborophila_campbelli,Malayan Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila,,Add at genus,yes
1157,Arborophila_rolli,Roll's Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila,,Add at genus,yes
1158,Arborophila_sumatrana,Sumatran Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila,,Add at genus,yes
1160,Arborophila_javanica,Chestnut-bellied Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1163,Arborophila_orientalis,Gray-breasted Partridge,Arborophila,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila,,Add at genus,yes
1164,Lerwa_lerwa,Snow Partridge,Lerwa,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1165,Ithaginis_cruentus,Blood Pheasant,Ithaginis,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1180,Tragopan_melanocephalus,Western Tragopan,Tragopan,"Phasianidae (Pheasants, Grouse, and Allies)",Tragopan,,"BOW: Genus Tragopan contains two lineages, but position of this species is currently unresolved. Add at genus",yes
1181,Tragopan_satyra,Satyr Tragopan,Tragopan,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1182,Tragopan_blythii,Blyth's Tragopan,Tragopan,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1185,Tragopan_temminckii,Temminck's Tragopan,Tragopan,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1186,Tragopan_caboti,Cabot's Tragopan,Tragopan,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1189,Tetraophasis_obscurus,Verreaux's Partridge,Tetraophasis,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1190,Tetraophasis_szechenyii,Szechenyi's Partridge,Tetraophasis,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1191,Lophophorus_impejanus,Himalayan Monal,Lophophorus,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
1192,Lophophorus_sclateri,Sclater's Monal,Lophophorus,"Phasianidae (Pheasants, Grouse, and Allies)",,,,
