taxonomic_order,species,PRIMARY_COM_NAME,genus,family,add.to,do.not.break,notes,needs.statement
13762,Ampelornis_griseiceps,Gray-headed Antbird,Ampelornis,Thamnophilidae (Typical Antbirds),,,,
13763,Sipia_laemosticta,Dull-mantled Antbird,Sipia,Thamnophilidae (Typical Antbirds),,,,
13764,Sipia_palliata,Magdalena Antbird,Sipia,Thamnophilidae (Typical Antbirds),,,,
13765,Sipia_nigricauda,Esmeraldas Antbird,Sipia,Thamnophilidae (Typical Antbirds),,,,
13766,Sipia_berlepschi,Stub-tailed Antbird,Sipia,Thamnophilidae (Typical Antbirds),,,,
13767,Sciaphylax_hemimelaena,Chestnut-tailed Antbird,Sciaphylax,Thamnophilidae (Typical Antbirds),,,,
13771,Sciaphylax_castanea,Zimmer's Antbird,Sciaphylax,Thamnophilidae (Typical Antbirds),,,,
13775,Myrmoderus_ferrugineus,Ferruginous-backed Antbird,Myrmoderus,Thamnophilidae (Typical Antbirds),,,,
13778,Myrmoderus_eowilsoni,Cordillera Azul Antbird,Myrmoderus,Thamnophilidae (Typical Antbirds),,,,
13779,Myrmoderus_ruficauda,Scalloped Antbird,Myrmoderus,Thamnophilidae (Typical Antbirds),,,,
13782,Myrmoderus_loricatus,White-bibbed Antbird,Myrmoderus,Thamnophilidae (Typical Antbirds),,,,
13783,Myrmoderus_squamosus,Squamate Antbird,Myrmoderus,Thamnophilidae (Typical Antbirds),,,,
13784,Akletos_melanoceps,White-shouldered Antbird,Akletos,Thamnophilidae (Typical Antbirds),,,,
13785,Akletos_goeldii,Goeldi's Antbird,Akletos,Thamnophilidae (Typical Antbirds),,,,
13786,Hafferia_fortis,Sooty Antbird,Hafferia,Thamnophilidae (Typical Antbirds),,,,
13789,Hafferia_zeledoni,Zeledon's Antbird,Hafferia,Thamnophilidae (Typical Antbirds),,,,
13792,Hafferia_immaculata,Blue-lored Antbird,Hafferia,Thamnophilidae (Typical Antbirds),,,,
13795,Aprositornis_disjuncta,Yapacana Antbird,Aprositornis,Thamnophilidae (Typical Antbirds),,,,
13796,Myrmophylax_atrothorax,Black-throated Antbird,Myrmophylax,Thamnophilidae (Typical Antbirds),,,,
13802,Ammonastes_pelzelni,Gray-bellied Antbird,Ammonastes,Thamnophilidae (Typical Antbirds),,,,
13803,Myrmornis_torquata,Wing-banded Antbird,Myrmornis,Thamnophilidae (Typical Antbirds),,,,
13806,Pithys_albifrons,White-plumed Antbird,Pithys,Thamnophilidae (Typical Antbirds),,,,
13809,Pithys_castaneus,White-masked Antbird,Pithys,Thamnophilidae (Typical Antbirds),,,,
13810,Gymnopithys_bicolor,Bicolored Antbird,Gymnopithys,Thamnophilidae (Typical Antbirds),,,,
13816,Gymnopithys_leucaspis,White-cheeked Antbird,Gymnopithys,Thamnophilidae (Typical Antbirds),,,,
13821,Gymnopithys_rufigula,Rufous-throated Antbird,Gymnopithys,Thamnophilidae (Typical Antbirds),,,,
13825,Oneillornis_salvini,White-throated Antbird,Oneillornis,Thamnophilidae (Typical Antbirds),,,,
13826,Oneillornis_lunulatus,Lunulated Antbird,Oneillornis,Thamnophilidae (Typical Antbirds),,,,
13827,Rhegmatorhina_gymnops,Bare-eyed Antbird,Rhegmatorhina,Thamnophilidae (Typical Antbirds),,,,
13828,Rhegmatorhina_berlepschi,Harlequin Antbird,Rhegmatorhina,Thamnophilidae (Typical Antbirds),,,,
13829,Rhegmatorhina_hoffmannsi,White-breasted Antbird,Rhegmatorhina,Thamnophilidae (Typical Antbirds),,,,
13832,Rhegmatorhina_cristata,Chestnut-crested Antbird,Rhegmatorhina,Thamnophilidae (Typical Antbirds),,,,
13833,Rhegmatorhina_melanosticta,Hairy-crested Antbird,Rhegmatorhina,Thamnophilidae (Typical Antbirds),,,,
13837,Hylophylax_naevioides,Spotted Antbird,Hylophylax,Thamnophilidae (Typical Antbirds),,,,
13840,Hylophylax_naevius,Spot-backed Antbird,Hylophylax,Thamnophilidae (Typical Antbirds),,,,
13846,Hylophylax_punctulatus,Dot-backed Antbird,Hylophylax,Thamnophilidae (Typical Antbirds),,,,
13847,Willisornis_poecilinotus,Common Scale-backed Antbird,Willisornis,Thamnophilidae (Typical Antbirds),,,,
13854,Willisornis_vidua,Xingu Scale-backed Antbird,Willisornis,Thamnophilidae (Typical Antbirds),,,,
13859,Phlegopsis_nigromaculata,Black-spotted Bare-eye,Phlegopsis,Thamnophilidae (Typical Antbirds),,,,
13864,Phlegopsis_erythroptera,Reddish-winged Bare-eye,Phlegopsis,Thamnophilidae (Typical Antbirds),,,,
13867,Phlegopsis_borbae,Pale-faced Bare-eye,Phlegopsis,Thamnophilidae (Typical Antbirds),,,,
13868,Phaenostictus_mcleannani,Ocellated Antbird,Phaenostictus,Thamnophilidae (Typical Antbirds),,,,
13873,Melanopareia_torquata,Collared Crescentchest,Melanopareia,Melanopareiidae (Crescentchests),,,,
13878,Melanopareia_maximiliani,Olive-crowned Crescentchest,Melanopareia,Melanopareiidae (Crescentchests),,,,
13882,Melanopareia_maranonica,Marañon Crescentchest,Melanopareia,Melanopareiidae (Crescentchests),,,,
13883,Melanopareia_elegans,Elegant Crescentchest,Melanopareia,Melanopareiidae (Crescentchests),,,,
13887,Pittasoma_michleri,Black-crowned Antpitta,Pittasoma,Conopophagidae (Gnateaters),,,,
13890,Pittasoma_rufopileatum,Rufous-crowned Antpitta,Pittasoma,Conopophagidae (Gnateaters),,,,
13894,Conopophaga_melanogaster,Black-bellied Gnateater,Conopophaga,Conopophagidae (Gnateaters),,,,
13895,Conopophaga_melanops,Black-cheeked Gnateater,Conopophaga,Conopophagidae (Gnateaters),,,,
13899,Conopophaga_aurita,Chestnut-belted Gnateater,Conopophaga,Conopophagidae (Gnateaters),,,,
13904,Conopophaga_snethlageae,Black-breasted Gnateater,Conopophaga,Conopophagidae (Gnateaters),"Conopophaga_aurita, Conopophaga_snethlageae",,"The Black-breasted Gnateater was, until recently, treated as a subspecies of the more widely distributed Chestnut-belted Gnateater (Conopophaga aurita)",
13907,Conopophaga_peruviana,Ash-throated Gnateater,Conopophaga,Conopophagidae (Gnateaters),,,,
13908,Conopophaga_cearae,Ceara Gnateater,Conopophaga,Conopophagidae (Gnateaters),,,,
13909,Conopophaga_roberti,Hooded Gnateater,Conopophaga,Conopophagidae (Gnateaters),,,,
13910,Conopophaga_lineata,Rufous Gnateater,Conopophaga,Conopophagidae (Gnateaters),,,,
13913,Conopophaga_castaneiceps,Chestnut-crowned Gnateater,Conopophaga,Conopophagidae (Gnateaters),,,,
13918,Conopophaga_ardesiaca,Slaty Gnateater,Conopophaga,Conopophagidae (Gnateaters),,,,
13922,Grallaria_squamigera,Undulated Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13925,Grallaria_gigantea,Giant Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13929,Grallaria_excelsa,Great Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13932,Grallaria_varia,Variegated Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13938,Grallaria_alleni,Moustached Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13941,Grallaria_guatimalensis,Scaled Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13955,Grallaria_chthonia,Tachira Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13956,Grallaria_haplonota,Plain-backed Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13961,Grallaria_dignissima,Ochre-striped Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13962,Grallaria_eludens,Elusive Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13963,Grallaria_ruficapilla,Chestnut-crowned Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13971,Grallaria_watkinsi,Watkins's Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13972,Grallaria_bangsi,Santa Marta Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13973,Grallaria_kaestneri,Cundinamarca Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13974,Grallaria_andicolus,Stripe-headed Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13977,Grallaria_griseonucha,Gray-naped Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13980,Grallaria_ridgelyi,Jocotoco Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13981,Grallaria_nuchalis,Chestnut-naped Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13985,Grallaria_carrikeri,Pale-billed Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13986,Grallaria_albigula,White-throated Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13987,Grallaria_flavotincta,Yellow-breasted Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13988,Grallaria_hypoleuca,White-bellied Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13991,Grallaria_przewalskii,Rusty-tinged Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13992,Grallaria_capitalis,Bay Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13993,Grallaria_erythroleuca,Red-and-white Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13994,Grallaria_spatiator,Sierra Nevada Antpitta,Grallaria,Grallariidae (Antpittas),"Grallaria_spatiator, Grallaria_saltuensis, Grallaria_rufocinerea, Grallaria_rufula, Grallaria_centralis, Grallaria_ayacuchensis, Grallaria_occabambae, Grallaria_sinaensis, Grallaria_cochabambae, Grallaria_alvarezi, Grallaria_saturata, Grallaria_cajamarcae, Grallaria_blakei, Grallaria_gravesi, Grallaria_oneilli, Grallaria_obscura",,"Need to curate https://academic.oup.com/auk/article/137/3/ukaa009/5857559. Being lazy with these additions, since that will fix the issues",
13995,Grallaria_saltuensis,Perija Antpitta,Grallaria,Grallariidae (Antpittas),"Grallaria_spatiator, Grallaria_saltuensis, Grallaria_rufocinerea, Grallaria_rufula, Grallaria_centralis, Grallaria_ayacuchensis, Grallaria_occabambae, Grallaria_sinaensis, Grallaria_cochabambae, Grallaria_alvarezi, Grallaria_saturata, Grallaria_cajamarcae, Grallaria_blakei, Grallaria_gravesi, Grallaria_oneilli, Grallaria_obscura",,"Need to curate https://academic.oup.com/auk/article/137/3/ukaa009/5857559. Being lazy with these additions, since that will fix the issues",
13996,Grallaria_rufocinerea,Bicolored Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13997,Grallaria_rufula,Muisca Antpitta,Grallaria,Grallariidae (Antpittas),,,,
13998,Grallaria_centralis,Oxapampa Antpitta,Grallaria,Grallariidae (Antpittas),"Grallaria_spatiator, Grallaria_saltuensis, Grallaria_rufocinerea, Grallaria_rufula, Grallaria_centralis, Grallaria_ayacuchensis, Grallaria_occabambae, Grallaria_sinaensis, Grallaria_cochabambae, Grallaria_alvarezi, Grallaria_saturata, Grallaria_cajamarcae, Grallaria_blakei, Grallaria_gravesi, Grallaria_oneilli, Grallaria_obscura",,"Need to curate https://academic.oup.com/auk/article/137/3/ukaa009/5857559. Being lazy with these additions, since that will fix the issues",
13999,Grallaria_ayacuchensis,Ayacucho Antpitta,Grallaria,Grallariidae (Antpittas),"Grallaria_spatiator, Grallaria_saltuensis, Grallaria_rufocinerea, Grallaria_rufula, Grallaria_centralis, Grallaria_ayacuchensis, Grallaria_occabambae, Grallaria_sinaensis, Grallaria_cochabambae, Grallaria_alvarezi, Grallaria_saturata, Grallaria_cajamarcae, Grallaria_blakei, Grallaria_gravesi, Grallaria_oneilli, Grallaria_obscura",,"Need to curate https://academic.oup.com/auk/article/137/3/ukaa009/5857559. Being lazy with these additions, since that will fix the issues",
14000,Grallaria_occabambae,Urubamba Antpitta,Grallaria,Grallariidae (Antpittas),"Grallaria_spatiator, Grallaria_saltuensis, Grallaria_rufocinerea, Grallaria_rufula, Grallaria_centralis, Grallaria_ayacuchensis, Grallaria_occabambae, Grallaria_sinaensis, Grallaria_cochabambae, Grallaria_alvarezi, Grallaria_saturata, Grallaria_cajamarcae, Grallaria_blakei, Grallaria_gravesi, Grallaria_oneilli, Grallaria_obscura",,"Need to curate https://academic.oup.com/auk/article/137/3/ukaa009/5857559. Being lazy with these additions, since that will fix the issues",
14003,Grallaria_sinaensis,Puno Antpitta,Grallaria,Grallariidae (Antpittas),"Grallaria_spatiator, Grallaria_saltuensis, Grallaria_rufocinerea, Grallaria_rufula, Grallaria_centralis, Grallaria_ayacuchensis, Grallaria_occabambae, Grallaria_sinaensis, Grallaria_cochabambae, Grallaria_alvarezi, Grallaria_saturata, Grallaria_cajamarcae, Grallaria_blakei, Grallaria_gravesi, Grallaria_oneilli, Grallaria_obscura",,"Need to curate https://academic.oup.com/auk/article/137/3/ukaa009/5857559. Being lazy with these additions, since that will fix the issues",
14004,Grallaria_cochabambae,Bolivian Antpitta,Grallaria,Grallariidae (Antpittas),"Grallaria_spatiator, Grallaria_saltuensis, Grallaria_rufocinerea, Grallaria_rufula, Grallaria_centralis, Grallaria_ayacuchensis, Grallaria_occabambae, Grallaria_sinaensis, Grallaria_cochabambae, Grallaria_alvarezi, Grallaria_saturata, Grallaria_cajamarcae, Grallaria_blakei, Grallaria_gravesi, Grallaria_oneilli, Grallaria_obscura",,"Need to curate https://academic.oup.com/auk/article/137/3/ukaa009/5857559. Being lazy with these additions, since that will fix the issues",
14005,Grallaria_alvarezi,Chami Antpitta,Grallaria,Grallariidae (Antpittas),"Grallaria_spatiator, Grallaria_saltuensis, Grallaria_rufocinerea, Grallaria_rufula, Grallaria_centralis, Grallaria_ayacuchensis, Grallaria_occabambae, Grallaria_sinaensis, Grallaria_cochabambae, Grallaria_alvarezi, Grallaria_saturata, Grallaria_cajamarcae, Grallaria_blakei, Grallaria_gravesi, Grallaria_oneilli, Grallaria_obscura",,"Need to curate https://academic.oup.com/auk/article/137/3/ukaa009/5857559. Being lazy with these additions, since that will fix the issues",
14006,Grallaria_saturata,Equatorial Antpitta,Grallaria,Grallariidae (Antpittas),"Grallaria_spatiator, Grallaria_saltuensis, Grallaria_rufocinerea, Grallaria_rufula, Grallaria_centralis, Grallaria_ayacuchensis, Grallaria_occabambae, Grallaria_sinaensis, Grallaria_cochabambae, Grallaria_alvarezi, Grallaria_saturata, Grallaria_cajamarcae, Grallaria_blakei, Grallaria_gravesi, Grallaria_oneilli, Grallaria_obscura",,"Need to curate https://academic.oup.com/auk/article/137/3/ukaa009/5857559. Being lazy with these additions, since that will fix the issues",
14008,Grallaria_cajamarcae,Cajamarca Antpitta,Grallaria,Grallariidae (Antpittas),"Grallaria_spatiator, Grallaria_saltuensis, Grallaria_rufocinerea, Grallaria_rufula, Grallaria_centralis, Grallaria_ayacuchensis, Grallaria_occabambae, Grallaria_sinaensis, Grallaria_cochabambae, Grallaria_alvarezi, Grallaria_saturata, Grallaria_cajamarcae, Grallaria_blakei, Grallaria_gravesi, Grallaria_oneilli, Grallaria_obscura",,"Need to curate https://academic.oup.com/auk/article/137/3/ukaa009/5857559. Being lazy with these additions, since that will fix the issues",
14009,Grallaria_blakei,Chestnut Antpitta,Grallaria,Grallariidae (Antpittas),,,,
14010,Grallaria_gravesi,Chachapoyas Antpitta,Grallaria,Grallariidae (Antpittas),"Grallaria_spatiator, Grallaria_saltuensis, Grallaria_rufocinerea, Grallaria_rufula, Grallaria_centralis, Grallaria_ayacuchensis, Grallaria_occabambae, Grallaria_sinaensis, Grallaria_cochabambae, Grallaria_alvarezi, Grallaria_saturata, Grallaria_cajamarcae, Grallaria_blakei, Grallaria_gravesi, Grallaria_oneilli, Grallaria_obscura",,"Need to curate https://academic.oup.com/auk/article/137/3/ukaa009/5857559. Being lazy with these additions, since that will fix the issues",
14011,Grallaria_oneilli,Panao Antpitta,Grallaria,Grallariidae (Antpittas),"Grallaria_spatiator, Grallaria_saltuensis, Grallaria_rufocinerea, Grallaria_rufula, Grallaria_centralis, Grallaria_ayacuchensis, Grallaria_occabambae, Grallaria_sinaensis, Grallaria_cochabambae, Grallaria_alvarezi, Grallaria_saturata, Grallaria_cajamarcae, Grallaria_blakei, Grallaria_gravesi, Grallaria_oneilli, Grallaria_obscura",,"Need to curate https://academic.oup.com/auk/article/137/3/ukaa009/5857559. Being lazy with these additions, since that will fix the issues",
14012,Grallaria_obscura,Junin Antpitta,Grallaria,Grallariidae (Antpittas),"Grallaria_spatiator, Grallaria_saltuensis, Grallaria_rufocinerea, Grallaria_rufula, Grallaria_centralis, Grallaria_ayacuchensis, Grallaria_occabambae, Grallaria_sinaensis, Grallaria_cochabambae, Grallaria_alvarezi, Grallaria_saturata, Grallaria_cajamarcae, Grallaria_blakei, Grallaria_gravesi, Grallaria_oneilli, Grallaria_obscura",,"Need to curate https://academic.oup.com/auk/article/137/3/ukaa009/5857559. Being lazy with these additions, since that will fix the issues",
14014,Grallaria_alticola,Boyaca Antpitta,Grallaria,Grallariidae (Antpittas),"Grallaria_alticola, Grallaria_quitensis, Grallaria_atuensis",,"Until recently, Tawny Antpitta (Grallaria quitensis), Atuen Antpitta (Grallaria atuensis), and Boyaca Antpitta were all lumped under the name Tawny Antpitta (Grallaria quitensis)",yes
14015,Grallaria_quitensis,Tawny Antpitta,Grallaria,Grallariidae (Antpittas),,,,
14016,Grallaria_atuensis,Atuen Antpitta,Grallaria,Grallariidae (Antpittas),"Grallaria_alticola, Grallaria_quitensis, Grallaria_atuensis",,"Until recently, Tawny Antpitta (Grallaria quitensis), Atuen Antpitta (Grallaria atuensis), and Boyaca Antpitta were all lumped under the name Tawny Antpitta (Grallaria quitensis)",yes
14017,Grallaria_urraoensis,Urrao Antpitta,Grallaria,Grallariidae (Antpittas),"Grallaria_urraoensis, Grallaria_milleri",,"It appears to be most closely related to another Colombian endemic, Brown-banded Antpitta (G. milleri), and presumably has similar ecological attributes.",
14018,Grallaria_milleri,Brown-banded Antpitta,Grallaria,Grallariidae (Antpittas),,,,
14021,Grallaria_erythrotis,Rufous-faced Antpitta,Grallaria,Grallariidae (Antpittas),,,,
14023,Cryptopezus_nattereri,Speckle-breasted Antpitta,Cryptopezus,Grallariidae (Antpittas),Hylopezus,Hylopezus,Formerly considered conspecific with Hylopezus_ochroleucus. Add as sister to genus,
14024,Hylopezus_perspicillatus,Streak-chested Antpitta,Hylopezus,Grallariidae (Antpittas),,,,
14030,Hylopezus_macularius,Spotted Antpitta,Hylopezus,Grallariidae (Antpittas),,,,
14033,Hylopezus_paraensis,Snethlage's Antpitta,Hylopezus,Grallariidae (Antpittas),,,,
14034,Hylopezus_whittakeri,Alta Floresta Antpitta,Hylopezus,Grallariidae (Antpittas),"Hylopezus_paraensis, Hylopezus_whittakeri",,"Very like Snethlage's Antpitta (H. paraensis), but averages slightly larger in most measurements (except tarsus averaging slightly shorter), and can be distinguished by tone of upperparts, pattern of mantle, and other details of pattern and color of flanks, breast and wing. Nevertheless, the present species is probably not safely distinguishable from Snethlage's Antpitta on external characters alone, and is best distinguished by range (no known overlap) and voice.",
14035,Hylopezus_auricularis,Masked Antpitta,Hylopezus,Grallariidae (Antpittas),,,,
14036,Hylopezus_ochroleucus,White-browed Antpitta,Hylopezus,Grallariidae (Antpittas),,,,
14037,Myrmothera_fulviventris,White-lored Antpitta,Myrmothera,Grallariidae (Antpittas),,,,
14040,Myrmothera_berlepschi,Amazonian Antpitta,Myrmothera,Grallariidae (Antpittas),,,,
14043,Myrmothera_dives,Thicket Antpitta,Myrmothera,Grallariidae (Antpittas),,,,
14047,Myrmothera_campanisona,Thrush-like Antpitta,Myrmothera,Grallariidae (Antpittas),,,,
14053,Myrmothera_subcanescens,Tapajos Antpitta,Myrmothera,Grallariidae (Antpittas),"Myrmothera_campanisona, Myrmothera_subcanescens",,Recent split,
14054,Myrmothera_simplex,Tepui Antpitta,Myrmothera,Grallariidae (Antpittas),,,,
14060,Grallaricula_flavirostris,Ochre-breasted Antpitta,Grallaricula,Grallariidae (Antpittas),,,,
14069,Grallaricula_loricata,Scallop-breasted Antpitta,Grallaricula,Grallariidae (Antpittas),,,,
14070,Grallaricula_cucullata,Hooded Antpitta,Grallaricula,Grallariidae (Antpittas),"Grallaricula_cucullata, Grallaricula_peruviana, Grallaricula_ochraceifrons",,"The taxonomic affinities of Hooded Antpitta are not clear, though in linear classifications it usually is placed close to other species of Grallaricula with proinent orange rufous markings on the head, such as Peruvian Antpitta (Grallaricula peruviana) and Ochre-fronted Antpitta (Grallaricula ochraceifrons)",
14074,Grallaricula_peruviana,Peruvian Antpitta,Grallaricula,Grallariidae (Antpittas),,,,
14075,Grallaricula_ochraceifrons,Ochre-fronted Antpitta,Grallaricula,Grallariidae (Antpittas),,,,
14076,Grallaricula_ferrugineipectus,Rusty-breasted Antpitta,Grallaricula,Grallariidae (Antpittas),,,,
14079,Grallaricula_leymebambae,Leymebamba Antpitta,Grallaricula,Grallariidae (Antpittas),"Grallaricula_ferrugineipectus, Grallaricula_leymebambae",,obvious sisters,
14080,Grallaricula_nana,Slate-crowned Antpitta,Grallaricula,Grallariidae (Antpittas),,,,
14088,Grallaricula_cumanensis,Sucre Antpitta,Grallaricula,Grallariidae (Antpittas),,,,
14091,Grallaricula_lineifrons,Crescent-faced Antpitta,Grallaricula,Grallariidae (Antpittas),,,,
14093,Pteroptochos_castaneus,Chestnut-throated Huet-huet,Pteroptochos,Rhinocryptidae (Tapaculos),,,,
14094,Pteroptochos_tarnii,Black-throated Huet-huet,Pteroptochos,Rhinocryptidae (Tapaculos),,,,
14095,Pteroptochos_megapodius,Moustached Turca,Pteroptochos,Rhinocryptidae (Tapaculos),,,,
14098,Scelorchilus_albicollis,White-throated Tapaculo,Scelorchilus,Rhinocryptidae (Tapaculos),,,,
14101,Scelorchilus_rubecula,Chucao Tapaculo,Scelorchilus,Rhinocryptidae (Tapaculos),,,,
14104,Liosceles_thoracicus,Rusty-belted Tapaculo,Liosceles,Rhinocryptidae (Tapaculos),,,,
14108,Acropternis_orthonyx,Ocellated Tapaculo,Acropternis,Rhinocryptidae (Tapaculos),,,,
14111,Rhinocrypta_lanceolata,Crested Gallito,Rhinocrypta,Rhinocryptidae (Tapaculos),,,,
