TAXON_ORDER,SPECIES_CODE,TAXON_CONCEPT_ID,PRIMARY_COM_NAME,SCI_NAME,ORDER1,FAMILY,ott_id,ott_name,ott_tax_sources,ott_match_type,H_M_name,H_M_match_type,Birdlife_name,Birdlife_match_type,IOC_name,IOC_match_type
14826,rorbar1,avibase-82F19E61,Roraiman Barbtail,Roraimia adusta,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),551163,Roraimia adusta,"ncbi:589982,gbif:2485111,irmng:11117176",canonical_match,Roraimia adusta,concepts_match,Roraimia adusta,concepts_match,Roraimia adusta,concepts_match
14830,strsof1,avibase-CE15EC63,Striated Softtail,Thripophaga macroura,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),3598388,Thripophaga macroura,"gbif:2486007,irmng:11091061",canonical_match,Thripophaga macroura,concepts_match,Thripophaga macroura,concepts_match,Thripophaga macroura,concepts_match
14831,orisof1,avibase-22823A64,Orinoco Softtail,Thripophaga cherriei,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),733322,Thripophaga cherriei,"ncbi:1094540,gbif:2486008,irmng:10221360",canonical_match,Thripophaga cherriei,concepts_match,Thripophaga cherriei,concepts_match,Thripophaga cherriei,concepts_match
14832,deasof1,avibase-76537A2A,Delta Amacuro Softtail,Thripophaga amacurensis,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),6152717,Thripophaga amacurensis,gbif:8127857,canonical_match,Thripophaga amacurensis,concepts_match,Thripophaga amacurensis,concepts_match,Thripophaga amacurensis,concepts_match
14833,plasof1,avibase-34D1AE11,Plain Softtail,Thripophaga fusciceps,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),29992,Thripophaga fusciceps,"ncbi:589993,gbif:2486003,irmng:10221361",canonical_match,Thripophaga fusciceps,concepts_match,Thripophaga fusciceps,concepts_match,Thripophaga fusciceps,concepts_match
14837,rumsof1,avibase-5E267CBD,Russet-mantled Softtail,Thripophaga berlepschi,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),1066097,Thripophaga berlepschi,"ncbi:1094539,gbif:2486009,irmng:11055293",canonical_match,Cranioleuca berlepschi,concepts_match,Cranioleuca berlepschi,concepts_match,Cranioleuca berlepschi,concepts_match
14839,stbree2,avibase-0A762FF6,Straight-billed Reedhaunter,Limnoctites rectirostris,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),213255,Limnoctites rectirostris,"ncbi:644984,gbif:5230278,irmng:10908788",canonical_match,Limnoctites rectirostris,concepts_match,Limnoctites rectirostris,concepts_match,Limnoctites rectirostris,concepts_match
14841,sutspi1,avibase-562905AC,Sulphur-bearded Reedhaunter,Limnoctites sulphuriferus,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),222068,Cranioleuca sulphurifera,"ncbi:329484,gbif:2485311,irmng:11375314",hand_match_eliot,Cranioleuca sulphurifera,concepts_match,Limnoctites sulphuriferus,concepts_match,Limnoctites sulphuriferus,concepts_match
14842,marspi2,avibase-0652EA28,Marcapata Spinetail,Cranioleuca marcapatae,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),1074339,Cranioleuca marcapatae,"ncbi:86273,gbif:2485303,irmng:10592499",canonical_match,Cranioleuca marcapatae,concepts_match,Cranioleuca marcapatae;Cranioleuca weskei,parent_of,Cranioleuca marcapatae;Cranioleuca weskei,parent_of
14845,licspi1,avibase-3B4EDC39,Light-crowned Spinetail,Cranioleuca albiceps,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),548201,Cranioleuca albiceps,"ncbi:86268,gbif:2485330,irmng:10908785",canonical_match,Cranioleuca albiceps,concepts_match,Cranioleuca albiceps,concepts_match,Cranioleuca albiceps,concepts_match
14848,rubspi4,avibase-66828801,Rusty-backed Spinetail,Cranioleuca vulpina,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),1074342,Cranioleuca vulpina,"ncbi:86276,gbif:2485291,irmng:10890419",canonical_match,Cranioleuca vulpina,child_of,Cranioleuca vulpina,concepts_match,Cranioleuca vulpina,concepts_match
14853,rubspi5,avibase-F341C440,Coiba Spinetail,Cranioleuca dissita,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),5560099,Cranioleuca dissita,"ncbi:1461811,irmng:11196371",canonical_match,Cranioleuca vulpina,child_of,Cranioleuca dissita,concepts_match,Cranioleuca dissita,concepts_match
14854,parspi1,avibase-2FE6EB50,Parker's Spinetail,Cranioleuca vulpecula,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),814278,Cranioleuca vulpecula,"ncbi:1094403,gbif:2485329,irmng:10213541",canonical_match,Cranioleuca vulpecula,concepts_match,Cranioleuca vulpecula,concepts_match,Cranioleuca vulpecula,concepts_match
14855,crespi1,avibase-F88DF540,Crested Spinetail,Cranioleuca subcristata,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),3214,Cranioleuca subcristata,"ncbi:904806,gbif:2485288,irmng:10213806",canonical_match,Cranioleuca subcristata,concepts_match,Cranioleuca subcristata,concepts_match,Cranioleuca subcristata,concepts_match
14858,stcspi2,avibase-38BD5816,Stripe-crowned Spinetail,Cranioleuca pyrrhophia,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),1074341,Cranioleuca pyrrhophia,"ncbi:86275,gbif:2485307,irmng:11226773",canonical_match,Cranioleuca pyrrhophia,concepts_match,Cranioleuca pyrrhophia,concepts_match,Cranioleuca pyrrhophia,concepts_match
14862,bolspi1,avibase-CEAD8DD0,Bolivian Spinetail,Cranioleuca henricae,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),1074338,Cranioleuca henricae,"ncbi:86272,gbif:2485287,irmng:10691820",canonical_match,Cranioleuca henricae,concepts_match,Cranioleuca henricae,concepts_match,Cranioleuca henricae,concepts_match
14863,olispi1,avibase-8CE249D9,Olive Spinetail,Cranioleuca obsoleta,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),1074340,Cranioleuca obsoleta,"ncbi:86274,gbif:2485306,irmng:10217563",canonical_match,Cranioleuca obsoleta,concepts_match,Cranioleuca obsoleta,concepts_match,Cranioleuca obsoleta,concepts_match
14865,palspi1,avibase-26B605AB,Pallid Spinetail,Cranioleuca pallida,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),814285,Cranioleuca pallida,"ncbi:1094401,gbif:2485325,irmng:10459785",canonical_match,Cranioleuca pallida,concepts_match,Cranioleuca pallida,concepts_match,Cranioleuca pallida,concepts_match
14866,gyhspi1,avibase-9C20744B,Gray-headed Spinetail,Cranioleuca semicinerea,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),814283,Cranioleuca semicinerea,"ncbi:1094402,gbif:2485326,irmng:10601229",canonical_match,Cranioleuca semicinerea,concepts_match,Cranioleuca semicinerea,concepts_match,Cranioleuca semicinerea,concepts_match
14869,crcspi1,avibase-19814090,Creamy-crested Spinetail,Cranioleuca albicapilla,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),548203,Cranioleuca albicapilla,"ncbi:86266,gbif:2485316,irmng:10217839",canonical_match,Cranioleuca albicapilla,concepts_match,Cranioleuca albicapilla,concepts_match,Cranioleuca albicapilla,concepts_match
14872,refspi1,avibase-6D00ECAF,Red-faced Spinetail,Cranioleuca erythrops,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),1074337,Cranioleuca erythrops,"ncbi:86271,gbif:2485336,irmng:11213997",canonical_match,Cranioleuca erythrops,concepts_match,Cranioleuca erythrops,concepts_match,Cranioleuca erythrops,concepts_match
14876,tepspi1,avibase-08A34DD2,Tepui Spinetail,Cranioleuca demissa,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),1074336,Cranioleuca demissa,"ncbi:86270,gbif:2485333,irmng:11394821",canonical_match,Cranioleuca demissa,concepts_match,Cranioleuca demissa,concepts_match,Cranioleuca demissa,concepts_match
14877,stcspi1,avibase-2A1CC668,Streak-capped Spinetail,Cranioleuca hellmayri,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),355992,Cranioleuca hellmayri,"ncbi:1094399,gbif:2485323,irmng:10765951",canonical_match,Cranioleuca hellmayri,concepts_match,Cranioleuca hellmayri,concepts_match,Cranioleuca hellmayri,concepts_match
14878,asbspi1,avibase-CCD30843,Ash-browed Spinetail,Cranioleuca curtata,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),478665,Cranioleuca curtata,"ncbi:85407,gbif:2485319,irmng:11118178",canonical_match,Cranioleuca curtata,concepts_match,Cranioleuca curtata,concepts_match,Cranioleuca curtata,concepts_match
14882,licspi5,avibase-9449AA01,Line-cheeked Spinetail,Cranioleuca antisiensis,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),548202,Cranioleuca antisiensis,"ncbi:86267,gbif:2485299,irmng:10217840",canonical_match,Cranioleuca antisiensis;Cranioleuca baroni,parent_of,Cranioleuca antisiensis,concepts_match,Cranioleuca antisiensis,concepts_match
14890,spespi1,avibase-E3BD36CF,Speckled Spinetail,Cranioleuca gutturata,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),355994,Cranioleuca gutturata,"ncbi:1094398,gbif:2485302,irmng:10592498",canonical_match,Thripophaga gutturata,concepts_match,Thripophaga gutturata,concepts_match,Thripophaga gutturata,concepts_match
14891,scaspi1,avibase-DC25BB79,Scaled Spinetail,Cranioleuca muelleri,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),814287,Cranioleuca muelleri,"ncbi:1094400,gbif:2485324,irmng:10464521",canonical_match,Cranioleuca muelleri,concepts_match,Cranioleuca muelleri,concepts_match,Cranioleuca muelleri,concepts_match
14893,dutcan1,avibase-036BA013,Dusky-tailed Canastero,Pseudasthenes humicola,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),259134,Asthenes humicola,"ncbi:476436,gbif:5230083,irmng:10980406",synonym_match,Pseudasthenes humicola,concepts_match,Pseudasthenes humicola,concepts_match,Pseudasthenes humicola,concepts_match
14897,patcan2,avibase-8E8F14D2,Patagonian Canastero,Pseudasthenes patagonica,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),417253,Asthenes patagonica,"ncbi:555226,gbif:5230059,irmng:10913175",synonym_match,Pseudasthenes patagonica,concepts_match,Pseudasthenes patagonica,concepts_match,Pseudasthenes patagonica,concepts_match
14898,stecan1,avibase-02A59CEE,Steinbach's Canastero,Pseudasthenes steinbachi,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),314655,Asthenes steinbachi,"ncbi:555228,gbif:5230101,irmng:11305157",synonym_match,Pseudasthenes steinbachi,concepts_match,Pseudasthenes steinbachi,concepts_match,Pseudasthenes steinbachi,concepts_match
14899,caccan1,avibase-0A894A55,Cactus Canastero,Pseudasthenes cactorum,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),384629,Asthenes cactorum,"ncbi:183153,gbif:5230106,irmng:10935683",synonym_match,Pseudasthenes cactorum,concepts_match,Pseudasthenes cactorum,concepts_match,Pseudasthenes cactorum,concepts_match
14902,bcwspi1,avibase-38B193CE,Bay-capped Wren-Spinetail,Spartonoica maluroides,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),547314,Spartonoica maluroides,"ncbi:555347,gbif:2485840,irmng:10722604",canonical_match,Spartonoica maluroides,concepts_match,Spartonoica maluroides,concepts_match,Spartonoica maluroides,concepts_match
14903,caacac1,avibase-E8FD1B6C,Caatinga Cacholote,Pseudoseisura cristata,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),3598369,Pseudoseisura cristata,"gbif:2485852,irmng:10215456",canonical_match,Pseudoseisura cristata,concepts_match,Pseudoseisura cristata,concepts_match,Pseudoseisura cristata,concepts_match
14904,rufcac2,avibase-3E35CEA4,Rufous Cacholote,Pseudoseisura unirufa,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),835377,Pseudoseisura unirufa,ncbi:1094500,canonical_match,Pseudoseisura unirufa,concepts_match,Pseudoseisura unirufa,concepts_match,Pseudoseisura unirufa,concepts_match
14905,brncac1,avibase-68D2CBF4,Brown Cacholote,Pseudoseisura lophotes,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),997973,Pseudoseisura lophotes,"ncbi:183169,gbif:2485853,irmng:10591972",canonical_match,Pseudoseisura lophotes,concepts_match,Pseudoseisura lophotes,concepts_match,Pseudoseisura lophotes,concepts_match
14906,whtcac2,avibase-07FFE945,White-throated Cacholote,Pseudoseisura gutturalis,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),1023140,Pseudoseisura gutturalis,"ncbi:555336,gbif:2485857,irmng:10215457",canonical_match,Pseudoseisura gutturalis,concepts_match,Pseudoseisura gutturalis,concepts_match,Pseudoseisura gutturalis,concepts_match
14907,yecspi2,avibase-ABAD0008,Yellow-chinned Spinetail,Certhiaxis cinnamomeus,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),443378,Certhiaxis cinnamomeus,"ncbi:329501,gbif:2486060,irmng:11009257",canonical_match,Certhiaxis cinnamomeus,concepts_match,Certhiaxis cinnamomeus,concepts_match,Certhiaxis cinnamomeus,concepts_match
14916,rawspi2,avibase-BB585523,Red-and-white Spinetail,Certhiaxis mustelinus,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),355999,Certhiaxis mustelinus,"ncbi:1094391,gbif:2486070,irmng:10593044",canonical_match,Certhiaxis mustelinus,concepts_match,Certhiaxis mustelinus,concepts_match,Certhiaxis mustelinus,concepts_match
14919,whbspi1,avibase-DB42555B,White-bellied Spinetail,Mazaria propinqua,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),885458,Synallaxis propinqua,"ncbi:1094525,gbif:2485022,irmng:10593138",synonym_match,Synallaxis propinqua,concepts_match,Mazaria propinqua,concepts_match,Mazaria propinqua,concepts_match
14920,chospi2,avibase-A5F1822E,Chotoy Spinetail,Schoeniophylax phryganophilus,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),745716,Schoeniophylax phryganophilus,"ncbi:329496,gbif:2485908,irmng:10593566",canonical_match,Schoeniophylax phryganophilus,concepts_match,Schoeniophylax phryganophilus,concepts_match,Schoeniophylax phryganophilus,concepts_match
14923,occspi1,avibase-B4084EB9,Ochre-cheeked Spinetail,Synallaxis scutata,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),745714,Synallaxis scutata,"ncbi:329497,gbif:2485028,irmng:10459003",canonical_match,Synallaxis scutata,concepts_match,Synallaxis scutata,concepts_match,Synallaxis scutata,concepts_match
14927,gybspi1,avibase-EACB5EC8,Gray-bellied Spinetail,Synallaxis cinerascens,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),806160,Synallaxis cinerascens,"ncbi:265635,gbif:2484926,irmng:10593397",canonical_match,Synallaxis cinerascens,concepts_match,Synallaxis cinerascens,concepts_match,Synallaxis cinerascens,concepts_match
14928,plcspi1,avibase-CFEEAE9D,Plain-crowned Spinetail,Synallaxis gujanensis,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),762048,Synallaxis gujanensis,"ncbi:1094519,gbif:2485007,irmng:11387925",canonical_match,Synallaxis gujanensis,concepts_match,Synallaxis gujanensis,concepts_match,Synallaxis gujanensis,concepts_match
14935,whlspi1,avibase-59FCA39F,White-lored Spinetail,Synallaxis albilora,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),310954,Synallaxis albilora,"ncbi:1094515,gbif:2484982,irmng:10719066",canonical_match,Synallaxis albilora,concepts_match,Synallaxis albilora;Synallaxis simoni,parent_of,Synallaxis albilora;Synallaxis simoni,parent_of
14938,marspi3,avibase-3881816B,Marañon Spinetail,Synallaxis maranonica,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),885469,Synallaxis maranonica,"ncbi:1094523,gbif:2484981,irmng:10785751",canonical_match,Synallaxis maranonica,concepts_match,Synallaxis maranonica,concepts_match,Synallaxis maranonica,concepts_match
14939,grespi2,avibase-577F7CE5,Great Spinetail,Synallaxis hypochondriaca,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),213253,Siptornopsis hypochondriaca,"ncbi:644988,gbif:7362067,gbif:2485833,irmng:10803023",synonym_match,Synallaxis hypochondriaca,concepts_match,Synallaxis hypochondriaca,concepts_match,Synallaxis hypochondriaca,concepts_match
14940,necspi1,avibase-76C2CF63,Necklaced Spinetail,Synallaxis stictothorax,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),551161,Synallaxis stictothorax,"ncbi:589988,gbif:2485033,irmng:10593139",canonical_match,Synallaxis stictothorax,child_of,Synallaxis stictothorax,concepts_match,Synallaxis stictothorax,concepts_match
14944,necspi3,avibase-B846892A,Chinchipe Spinetail,Synallaxis chinchipensis,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),6520372,Synallaxis chinchipensis,additions-6520372-6520372,new_taxon_amendment,Synallaxis stictothorax,child_of,Synallaxis chinchipensis,concepts_match,Synallaxis chinchipensis,concepts_match
14945,rubspi3,avibase-A26F286A,Russet-bellied Spinetail,Synallaxis zimmeri,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),914284,Synallaxis zimmeri,"ncbi:1094529,gbif:2484932,irmng:10216656",canonical_match,Synallaxis zimmeri,concepts_match,Synallaxis zimmeri,concepts_match,Synallaxis zimmeri,concepts_match
14946,slaspi1,avibase-4826C507,Slaty Spinetail,Synallaxis brachyura,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),177246,Synallaxis brachyura,"ncbi:690890,gbif:2485023,irmng:11421568",canonical_match,Synallaxis brachyura,concepts_match,Synallaxis brachyura,concepts_match,Synallaxis brachyura,concepts_match
14951,sitspi1,avibase-B96EBCC1,Silvery-throated Spinetail,Synallaxis subpudica,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),914295,Synallaxis subpudica,"ncbi:1094526,gbif:2484994,irmng:10216653",canonical_match,Synallaxis subpudica,concepts_match,Synallaxis subpudica,concepts_match,Synallaxis subpudica,concepts_match
14952,resspi2,avibase-B8B8C7FA,Red-shouldered Spinetail,Synallaxis hellmayri,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),910731,Gyalophylax hellmayri,"ncbi:589965,gbif:2485650,irmng:11211798",synonym_match,Synallaxis hellmayri,concepts_match,Synallaxis hellmayri,concepts_match,Synallaxis hellmayri,concepts_match
14953,rucspi1,avibase-9D69DD94,Rufous-capped Spinetail,Synallaxis ruficapilla,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),521793,Synallaxis ruficapilla,"ncbi:183154,gbif:2484985,irmng:11352766",canonical_match,Synallaxis ruficapilla,concepts_match,Synallaxis ruficapilla,concepts_match,Synallaxis ruficapilla,concepts_match
14954,bahspi1,avibase-19D03376,Bahia Spinetail,Synallaxis cinerea,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),5857294,Synallaxis cinerea,"ncbi:1278323,gbif:2485014",canonical_match,Synallaxis cinerea,concepts_match,Synallaxis cinerea,concepts_match,Synallaxis cinerea,concepts_match
14955,pinspi1,avibase-896E26C8,Pinto's Spinetail,Synallaxis infuscata,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),672668,Synallaxis infuscata,"ncbi:1286977,gbif:2484980,irmng:10593398",canonical_match,Synallaxis infuscata,concepts_match,Synallaxis infuscata,concepts_match,Synallaxis infuscata,concepts_match
14957,dusspi1,avibase-AFB20B1F,Dusky Spinetail,Synallaxis moesta,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),885456,Synallaxis moesta,"ncbi:1094524,gbif:2484950,irmng:10220997",canonical_match,Synallaxis moesta,concepts_match,Synallaxis moesta,concepts_match,Synallaxis moesta,concepts_match
14961,mccspi1,avibase-FA19AF14,McConnell's Spinetail,Synallaxis macconnelli,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),885467,Synallaxis macconnelli,"ncbi:1094522,gbif:2485016,irmng:10220996",canonical_match,Synallaxis macconnelli,concepts_match,Synallaxis macconnelli,concepts_match,Synallaxis macconnelli,concepts_match
